collection,collection_id,seq,title,member,suffix,method,method_source,method_context_source,method_context_chars,artifact_type,artifact_types,chars,has_task_prompt,has_evaluation_form,has_candidate_instruction,has_interviewer_instruction,has_time_limit,has_scoring_criteria,has_rating_scale,task_prompt_style,followup_section_labels,prep_minutes,presentation_minutes,qa_minutes,discussion_minutes,rating_scale_labels,evaluation_elements,terms
전형별 평가샘플,evaluation-sample,20250115103300070,(2024신규)미래형전기시스템_19-01-13,20250115103300070_(2024신규)미래형전기시스템_19-01-13.hwp,.hwp,발표면접,document_text,document_section,40417,job_description,job_description; job_posting; task; evaluation_form,154050,True,True,True,True,True,True,True,presentation_materials_qna,질문; 질의응답,20,20; 5,,,탁월; 우수; 보통; 미흡; 100; 80; 60; 90; 70,과 평가기준을 제시하였다. 5) LCC 분석기법이 단기적으로 설계 VE 대안의 비교평가에; 장기적으로 프로젝트 전체 또는 부분의 수명주기 동안의 경제성 평가에 활용되고 그 효과가 극대화되기 위해서는 각 대안의 생애비용 산정을 위한 절차; (기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(신입사원; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(경력사원; 을 쏟아야 하는 상황이다”고 언급했다. 발표면접 안내 면접절차 Step 1. 과제 검토; 본 과제에서 지원자는 가상의 업무상황과 해결해야 하는 과제가 주어집니다.; 지원자는 과제에 제시된 자료들을 검토하여 대안을 제시해 주시기 바랍니다; 제시된 자료는 실제 정보를 기초로 하되 일부; 을 집중할 것”이라고 말했다. 이어 “정부가 추진하는 2050 탄소중립 추진 전략과 에너지이용 합리화 기본계획 수립을 위해 협회 회원사와 유관 ; 소비,"과 평가기준을 제시하였다. 5) LCC 분석기법이 단기적으로 설계 VE 대안의 비교평가에, 장기적으로 프로젝트 전체 또는 부분의 수명주기 동안의; 을 쏟아야 하는 상황이다”고 언급했다. 발표면접 안내 면접절차 Step 1. 과제 검토 • 본 과제에서 지원자는 가상의 업무상황과 해결해야 하는; 을 집중할 것”이라고 말했다. 이어 “정부가 추진하는 2050 탄소중립 추진 전략과 에너지이용 합리화 기본계획 수립을 위해 협회 회원사와 유관; 평가항목"
전형별 평가샘플,evaluation-sample,20250115103300070,(2024신규)미래형전기시스템_19-01-13,20250115103300070_(2024신규)미래형전기시스템_19-01-13.hwp,.hwp,토론면접,document_text,document_section,37469,job_description,job_description; job_posting; task; evaluation_form,154050,True,True,True,True,True,True,True,discussion_consensus,,20,,,20; 30; 1,탁월; 우수; 보통; 미흡; 부족; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 을 신장할 수 있게 했다. 참고자료 3. 철도 전력품질; 국산화 기술로 스마트 하게 관리 전력에도 품질이 존재한다. 품질이 좋은 전력은 고효율; 저비용의 효과를 나타낼 수 있기 때문에 해외의 경우 에너지 절감 차원의 전력 관리를 넘어 원 전력의 효율을 얼마나 높일 수 있는지에 대한 관리의; 을 집중해 현황조사 결과를 기반으로 표준화 대상 및 요구사항을 파악하고; BEEMS 표준화를 추진하겠다”고 말했다. 참고자료 2. 새는 에너지를 잡아라' 에너지관리시스템(EMS) 각광 본격적인 무더위에 벌써부터 전력난; 과 LS일렉트릭의 스마트전력 및 자동화솔루션 개발 역량을 결합해 전력설비에서 발생하는 정전 예방과 공공 안전 증진 기여를 추진하기로 했다. 특히; 취약 고압아파트 대상 신서비스 기술 검증 사업 시행 ▶전력계량 데; 을 결집하여 안정적인 전력공급에 기여하고,"을 신장할 수 있게 했다. 참고자료 3. 철도 전력품질, 국산화 기술로 스마트 하게 관리 전력에도 품질이 존재한다. 품질이 좋은 전력은 고효율·; 을 집중해 현황조사 결과를 기반으로 표준화 대상 및 요구사항을 파악하고, BEEMS 표준화를 추진하겠다”고 말했다. 참고자료 2. 새는 에너지를; 과 LS일렉트릭의 스마트전력 및 자동화솔루션 개발 역량을 결합해 전력설비에서 발생하는 정전 예방과 공공 안전 증진 기여를 추진하기로 했다. 특히; 을 결집하여 안정적인 전력공급에 기여하고, 전력데이터를 활용한 디지털 신서비스 개발이 활성화되도록 마중물 역할을 하겠다”고 말했다. 토론면접 안; 면접위원"
전형별 평가샘플,evaluation-sample,20250115103218661,(2024신규)무선통신구축_20-02-02,20250115103218661_(2024신규)무선통신구축_20-02-02.hwp,.hwp,경험면접,document_text,document_section,15793,job_description,job_description; job_posting; task; evaluation_form,206534,True,True,True,True,False,True,True,experience_or_similar_training_case,질문,,,,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결,
전형별 평가샘플,evaluation-sample,20250115103218661,(2024신규)무선통신구축_20-02-02,20250115103218661_(2024신규)무선통신구축_20-02-02.hwp,.hwp,상황면접,document_text,document_section,10520,job_description,job_description; job_posting; task; evaluation_form,206534,True,True,True,True,False,False,True,work_situation_judgment,질문,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결,
전형별 평가샘플,evaluation-sample,20250115103218661,(2024신규)무선통신구축_20-02-02,20250115103218661_(2024신규)무선통신구축_20-02-02.hwp,.hwp,발표면접,document_text,document_section,37856,job_description,job_description; job_posting; task; evaluation_form,206534,True,True,True,True,True,False,True,presentation_materials_qna,질문; 질의응답,20,20; 5,,,탁월; 우수; 보통; 미흡; 부족; 100; 60; 90; 80; 70,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(신입사원; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(경력사원; 문제해결; 의사결정,
전형별 평가샘플,evaluation-sample,20250115103218661,(2024신규)무선통신구축_20-02-02,20250115103218661_(2024신규)무선통신구축_20-02-02.hwp,.hwp,토론면접,document_text,document_section,39359,job_description,job_description; job_posting; task; evaluation_form,206534,True,True,True,True,True,True,True,discussion_consensus,,20,,,20; 30; 1,탁월; 우수; 보통; 미흡; 100; 60; 90; 80; 70,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 을 집중하고 있다. LG유플러스는 올해 10월 10일부터 AI 스피커 연결 앱 'U+스마트홈 우리집 AI 앱' 다운로드 지원을 중단한다. 아울러; 문제해결,을 집중하고 있다. LG유플러스는 올해 10월 10일부터 AI 스피커 연결 앱 'U+스마트홈 우리집 AI 앱' 다운로드 지원을 중단한다. 아울러; 면접위원
전형별 평가샘플,evaluation-sample,20250115103218661,(2024신규)무선통신구축_20-02-02,20250115103218661_(2024신규)무선통신구축_20-02-02.hwp,.hwp,창의적 문제해결력면접,document_text,document_section,5732,job_description,job_description; job_posting; task; evaluation_form,206534,True,True,True,True,True,False,True,creative_future_prediction_solution,질문; 질의응답,20; 5; 7,5; 7,5,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제의 본질 파악 창의적 아이디어 논리적 사고와 분석력 적용 가; 는 창의적 문제해결력 면접과 관련하여 새롭게 구성하였음; 창의적 사고; 문제해결,평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제의 본질 파악 창의적 아이디어 논리적 사고와 분석력 적용 가; 평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제해결능력 의사소통능력 소계 ( )점 ### ■ 총평 ※참고; 는 창의적 문제해결력 면접과 관련하여 새롭게 구성하였음; 평가요소; 면접과제
전형별 평가샘플,evaluation-sample,20250115103148542,(2024신규)교통계획설계_14-06-02,20250115103148542_(2024신규)교통계획설계_14-06-02.hwp,.hwp,경험면접,document_text,document_section,21894,job_description,job_description; job_posting; task; evaluation_form,175657,True,True,False,True,False,True,True,experience_or_similar_training_case,질문,,,,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결; 의사결정,
전형별 평가샘플,evaluation-sample,20250115103148542,(2024신규)교통계획설계_14-06-02,20250115103148542_(2024신규)교통계획설계_14-06-02.hwp,.hwp,상황면접,document_text,document_section,15889,job_description,job_description; job_posting; task; evaluation_form,175657,True,True,False,True,False,False,True,work_situation_judgment,질문,,,,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결; 의사결정,
전형별 평가샘플,evaluation-sample,20250115103148542,(2024신규)교통계획설계_14-06-02,20250115103148542_(2024신규)교통계획설계_14-06-02.hwp,.hwp,발표면접,document_text,document_section,40036,job_description,job_description; job_posting; task; evaluation_form,175657,True,True,True,True,True,False,True,presentation_materials_qna,질문; 질의응답,20,20; 5,,,탁월; 우수; 보통; 미흡; 부족; 60; 70; 100; 90; 80,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(신입사원; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(경력사원,
전형별 평가샘플,evaluation-sample,20250115103148542,(2024신규)교통계획설계_14-06-02,20250115103148542_(2024신규)교통계획설계_14-06-02.hwp,.hwp,토론면접,document_text,document_section,34334,job_description,job_description; job_posting; task; evaluation_form,175657,True,True,True,True,True,True,True,discussion_consensus,,20,,,20; 30; 1,탁월; 우수; 보통; 미흡; 부족; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결; 의사결정,면접위원
전형별 평가샘플,evaluation-sample,20250115103148542,(2024신규)교통계획설계_14-06-02,20250115103148542_(2024신규)교통계획설계_14-06-02.hwp,.hwp,창의적 문제해결력면접,document_text,document_section,6542,job_description,job_description; job_posting; task; evaluation_form,175657,True,True,True,True,True,False,True,creative_future_prediction_solution,질문; 질의응답,20; 5; 7,5; 7,5,,탁월; 우수; 보통; 미흡; 60; 100; 90; 80; 70,평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제의 본질 파악 창의적 아이디어 논리적 사고와 분석력 적용 가; 는 창의적 문제해결력 면접과 관련하여 새롭게 구성하였음; 창의적 사고; 문제해결,평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제의 본질 파악 창의적 아이디어 논리적 사고와 분석력 적용 가; 평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제해결능력 의사소통능력 소계 ( )점 ### ■ 총평 ※참고; 는 창의적 문제해결력 면접과 관련하여 새롭게 구성하였음; 평가요소; 면접과제
전형별 평가샘플,evaluation-sample,20250115103116729,(2024신규)광기술개발_19-03-10,20250115103116729_(2024신규)광기술개발_19-03-10.hwp,.hwp,경험면접,document_text,document_section,16774,job_description,job_description; job_posting; task; evaluation_form,213079,True,True,False,True,False,True,True,experience_or_similar_training_case,질문,,,,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 실현가능성; 문제해결,
전형별 평가샘플,evaluation-sample,20250115103116729,(2024신규)광기술개발_19-03-10,20250115103116729_(2024신규)광기술개발_19-03-10.hwp,.hwp,상황면접,document_text,document_section,10071,job_description,job_description; job_posting; task; evaluation_form,213079,True,True,False,True,False,False,True,work_situation_judgment,질문,,,,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 분석내용을 토대로 광부품 시뮬레이션 기술방식을 최종 선정하여 개발계획에 반영해야 합니다. 자사의 개발역량 분석에 대한 방법과 내용에 대해 설명해; 분석내용을 토대로 LED응용제품 개발 기획 기술방식을 최종 선정하여 개발계획에 반영해야 합니다. 자사의 개발역량 분석에 대한 방법과 내용에 대해; 직무; 광기술개발; 능력 단위; 광학 소프트웨어 최적화; 정의; 편광,분석내용을 토대로 광부품 시뮬레이션 기술방식을 최종 선정하여 개발계획에 반영해야 합니다. 자사의 개발역량 분석에 대한 방법과 내용에 대해 설명해; 분석내용을 토대로 LED응용제품 개발 기획 기술방식을 최종 선정하여 개발계획에 반영해야 합니다. 자사의 개발역량 분석에 대한 방법과 내용에 대해; 분석내용을 토대로 광학 소프트웨어 최적화 기획 기술방식을 최종 선정하여 개발계획에 반영해야 합니다. 자사의 개발역량 분석에 대한 방법과 내용에
전형별 평가샘플,evaluation-sample,20250115103116729,(2024신규)광기술개발_19-03-10,20250115103116729_(2024신규)광기술개발_19-03-10.hwp,.hwp,발표면접,document_text,document_section,35136,job_description,job_description; job_posting; task; evaluation_form,213079,True,True,True,True,True,False,True,presentation_materials_qna,질문; 질의응답,20,20; 5,,,탁월; 우수; 보통; 미흡; 부족; 70; 80; 100; 90; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(신입사원; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(경력사원,
전형별 평가샘플,evaluation-sample,20250115103116729,(2024신규)광기술개발_19-03-10,20250115103116729_(2024신규)광기술개발_19-03-10.hwp,.hwp,토론면접,document_text,document_section,26805,job_description,job_description; job_posting; task; evaluation_form,213079,True,True,True,True,True,True,True,discussion_consensus,,20,,,20; 30; 1,탁월; 우수; 보통; 미흡; 70; 90; 100; 80; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결,면접위원
전형별 평가샘플,evaluation-sample,20250115103116729,(2024신규)광기술개발_19-03-10,20250115103116729_(2024신규)광기술개발_19-03-10.hwp,.hwp,창의적 문제해결력면접,document_text,document_section,7438,job_description,job_description; job_posting; task; evaluation_form,213079,True,True,True,True,True,False,True,creative_future_prediction_solution,질문; 질의응답,20; 5; 7,5; 7,5,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제의 본질 파악 창의적 아이디어 논리적 사고와 분석력 적용 가; 는 창의적 문제해결력 면접과 관련하여 새롭게 구성하였음; 강화: 인도는 'Make in India' 이니셔티브를 통해 국내 제조업 역량을 강화하고 있으며; 광기술을 활용한 전자기기 제조 및 조립에 큰 관심을 기울이고 있습니다. 에너지 분야: 태양광 발전과 같은 재생 가능 에너지 프로젝트에 광기술을 ; 특히 농촌 지역의 전력 공급; 창의적 사고; 문제해결,"평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제의 본질 파악 창의적 아이디어 논리적 사고와 분석력 적용 가; 평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제해결능력 의사소통능력 소계 ( )점 ### ■ 총평 ※참고; 는 창의적 문제해결력 면접과 관련하여 새롭게 구성하였음; 강화: 인도는 'Make in India' 이니셔티브를 통해 국내 제조업 역량을 강화하고 있으며, 광기술을 활용한 전자기기 제조 및 조립에 큰; 평가요소; 면접과제"
전형별 평가샘플,evaluation-sample,20240229161358272,13-01-03. 외식경영,20240229161358272_13-01-03. 외식경영.pdf,.pdf,경험면접,document_text,document_section,42038,job_description,job_description; job_posting; task; evaluation_form,77009,True,True,True,True,False,True,True,experience_or_similar_training_case,질문,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 80; 60; 70,합격기준; 합격인원; 서류전형; 입사지원서 항목 + 자기소개서 - 심사위원 5인 평가; 평가점수 + 가점고득점순; 채용인원의 30배수; 필기전형; 직업기초능력평가(30문항) + 직무수 행능력평가(20문항); 고객 응대 서비스; 고객 접점에 대한 항목,"합격기준 | 합격인원 | | --- | --- | --- | --- | | 서류전형 | • 입사지원서 항목 + 자기소개서 - 심사위원 5인; 과 능력을 파악하여 이에 따라 역할이나 책임을 나누어 본 경험에 대하여 말씀해 주시기 바랍니다. (관련 경력이 없을 경우 유사 경험, 관련 교육; 을 향상시키기 위해 특별히 노력을 기울였던 경험에 대해서 말씀해 주시기 바랍니다. (관련 경력이 없을 경우 유사 경험, 관련 교육과정 중 해당; 을 향상시키기 위해서 참여한 교육 등의 경험이 있나요? 어떤 교육 내용이었나요? ·자신의 능력을 향상시키기 위한 목표를 설정하여 꾸준히 노력한; 을 향상시키기 위해 노력하고 있나요? 그 노력을 설명해주세요. ·자신이 속한 단체에서의 역할을 다하기 위해서 최선을 다했던 경험이 있나요? 어떤; 개발을 위해 시간 관리나 자기 조절 능력을 향상시키기 위해 어떤 행동을 어떻게 하고 있나요? [결과] ·자기개발 노력의 결과로 어떤 역량이 향상; 향상으로 동료들에게 영향을 미치거나 2. 자신이 처음으로 도전했던 분야나 업무에서 노력을 기울여 성공적인 결과를 얻어낸 경험에 대해서 말씀해 주; 개발과 발전을 위해서 다른 사람과는 다른 방법으로 시간 관리를 한 경험에 대해서 말씀해 주시기 바랍니다. (관련 경력이 없을 경우 유사 경험,"
전형별 평가샘플,evaluation-sample,20240229161358272,13-01-03. 외식경영,20240229161358272_13-01-03. 외식경영.pdf,.pdf,상황면접,document_text,document_section,6892,job_description,job_description; job_posting; task; evaluation_form,77009,True,True,False,True,False,False,True,work_situation_judgment,질문,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,고객 응대 서비스; 고객 접점에 대한 항목; 포지션별 응대 서비스; 고객접점 서비스 평가 방법; 상황별 응대 서비스; 서비스 실패에 대한 회복; 응대 서비스 기준 항목; 적극적인 응대 서비스 매뉴얼; 단위; 하는 능력이다.,평가양식
전형별 평가샘플,evaluation-sample,20240229161358272,13-01-03. 외식경영,20240229161358272_13-01-03. 외식경영.pdf,.pdf,발표면접,document_text,document_section,7018,job_description,job_description; job_posting; task; evaluation_form,77009,True,True,False,True,False,False,True,presentation_materials,질문,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,고객 응대 서비스; 고객 접점에 대한 항목; 포지션별 응대 서비스; 고객접점 서비스 평가 방법; 상황별 응대 서비스; 서비스 실패에 대한 회복; 응대 서비스 기준 항목; 적극적인 응대 서비스 매뉴얼; 단위; 하는 능력이다.,평가양식
전형별 평가샘플,evaluation-sample,20240229161358272,13-01-03. 외식경영,20240229161358272_13-01-03. 외식경영.pdf,.pdf,토론면접,document_text,document_section,11076,job_description,job_description; job_posting; task; evaluation_form,77009,True,True,True,True,False,False,True,discussion_consensus,질문,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,서류전형 필기전형 면접전형 입사지원서 경력경험기술서 자기소개서 직업기초능력평가 직무수행능력평가 토론면접 직업기초능력 의사소통능력 ● ● ● ● ; 합격기준; 합격인원; 서류전형; 입사지원서 항목 + 자기소개서 - 심사위원 5인 평가; 평가점수 + 가점고득점순; 채용인원의 30배수; 필기전형; 직업기초능력평가(30문항) + 직무수 행능력평가(20문항); 고객 응대 서비스,서류전형 필기전형 면접전형 입사지원서 경력경험기술서 자기소개서 직업기초능력평가 직무수행능력평가 토론면접 직업기초능력 의사소통능력 ● ● ● ●; 합격기준 | 합격인원 | | --- | --- | --- | --- | | 서류전형 | • 입사지원서 항목 + 자기소개서 - 심사위원 5인; 평가요소; 평가양식; 응시자
전형별 평가샘플,evaluation-sample,20240229161326116,13-01-02. 식음료서비스,20240229161326116_13-01-02. 식음료서비스.pdf,.pdf,경험면접,document_text,document_section,43759,job_description,job_description; job_posting; task; evaluation_form,99604,True,True,True,True,False,True,True,experience_or_similar_training_case,질문,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 80; 60; 70,합격기준; 합격인원; 서류전형; 입사지원서 항목 + 자기소개서 - 심사위원 5인 평가; 평가점수 + 가점고득점순; 채용인원의 30배수; 필기전형; 직업기초능력평가(30문항) + 직무수 행능력평가(20문항); 개인정보보호법; 고객정보관리 규정,"합격기준 | 합격인원 | | --- | --- | --- | --- | | 서류전형 | • 입사지원서 항목 + 자기소개서 - 심사위원 5인; 을 향상시키기 위해 어떤 학습 경험이 있나요? 이 경험에서 어떤 점을 배웠나요? ·특정 역량을 향상시키기 위한 자기개발 목표를 설정한 경험을 공; 을 향상시키기 위해 노력하고 있나요? 그 노력을 설명해주세요. ·본인이 속한 팀 또는 부서 내에서 역할을 향상시키고자 어떤 노력을 기울였나요?; 개발을 위해 시간 관리나 자기 조절 능력을 향상시키기 위해 어떤 행동을 어떻게 하고 있나요? [결과] ·업무 또는 직무 역량을 향상시키기 위한; 이 향상되었나요? ·자기개발의 결과로 역할 내에서 동료나 팀원에게 2. 어려운 과제에 직면했을 때, 해결을 위해 어떤 노력을 하고 어떤 결과를; 을 개발하거나 향상시키기 위해 본인의 역할에 어떤 노력을 기울였나요? ·문제를 해결하기 위해서 자신에게 주어진 역할 이상으로 무언가를 한 적이; 을 향상시키기 위해 어떤 학습 경험이 있나요? ·특정 역량을 향상시키기 위한 자기개발 목표를 설정한 경험을 공유해주세요. [역할] ·현재 역할에; 을 향상시키기 위해 노력하고 있나요? ·자신의 역할을 다하기 위해서 최선을 다했던 경험이 있나요? [행동] ·자기개발을 위해 어떤 구체적인 목표"
전형별 평가샘플,evaluation-sample,20240229161326116,13-01-02. 식음료서비스,20240229161326116_13-01-02. 식음료서비스.pdf,.pdf,상황면접,document_text,document_section,7287,job_description,job_description; job_posting; task; evaluation_form,99604,True,True,False,True,False,False,True,work_situation_judgment,질문,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,개인정보보호법; 고객정보관리 규정; 고객 정보 수집 절차; 서비스 회복 이론; 고객 불평불만 사항 처리규정; 고객관계관리(CRM)이론; 고객관리에 관한 규정 및 절차 단위 위생관리 정의 에 활용되는 재료; 기물; 기구를 청결히 관리하고 개인위생을 준수하는 능력이 다. ■ 평가; 위생관리 규정,평가양식
전형별 평가샘플,evaluation-sample,20240229161326116,13-01-02. 식음료서비스,20240229161326116_13-01-02. 식음료서비스.pdf,.pdf,발표면접,document_text,document_section,7413,job_description,job_description; job_posting; task; evaluation_form,99604,True,True,False,True,False,False,True,presentation_materials,질문,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,개인정보보호법; 고객정보관리 규정; 고객 정보 수집 절차; 서비스 회복 이론; 고객 불평불만 사항 처리규정; 고객관계관리(CRM)이론; 고객관리에 관한 규정 및 절차 단위 위생관리 정의 에 활용되는 재료; 기물; 기구를 청결히 관리하고 개인위생을 준수하는 능력이 다. ■ 평가; 위생관리 규정,평가양식
전형별 평가샘플,evaluation-sample,20240229161326116,13-01-02. 식음료서비스,20240229161326116_13-01-02. 식음료서비스.pdf,.pdf,토론면접,document_text,document_section,11455,job_description,job_description; job_posting; task; evaluation_form,99604,True,True,True,True,False,False,True,discussion_consensus,질문,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,서류전형 필기전형 면접전형 입사지원서 경력경험기술서 자기소개서 직업기초능력평가 직무수행능력평가 토론면접 직업기초능력 의사소통능력 ● ● ● ● ; 합격기준; 합격인원; 서류전형; 입사지원서 항목 + 자기소개서 - 심사위원 5인 평가; 평가점수 + 가점고득점순; 채용인원의 30배수; 필기전형; 직업기초능력평가(30문항) + 직무수 행능력평가(20문항); 개인정보보호법,서류전형 필기전형 면접전형 입사지원서 경력경험기술서 자기소개서 직업기초능력평가 직무수행능력평가 토론면접 직업기초능력 의사소통능력 ● ● ● ●; 합격기준 | 합격인원 | | --- | --- | --- | --- | | 서류전형 | • 입사지원서 항목 + 자기소개서 - 심사위원 5인; 평가요소; 평가양식; 응시자
전형별 평가샘플,evaluation-sample,20240229161259628,10-01-01. 일반·해외영업,20240229161259628_10-01-01. 일반·해외영업.pdf,.pdf,경험면접,document_text,document_section,33528,job_description,job_description; job_posting; task; evaluation_form,63709,True,True,True,True,False,True,True,experience_or_similar_training_case,질문,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 80; 60; 70,합격기준; 합격인원; 서류전형; 입사지원서 항목 + 자기소개서 - 심사위원 5인 평가; 평가점수 + 가점고득점순; 채용인원의 30배수; 필기전형; 직업기초능력평가(30문항) + 직무수 행능력평가(20문항); 문서 정보 확인 및 획득; 문서 정보 이해 및 수집,합격기준 | 합격인원 | | --- | --- | --- | --- | | 서류전형 | • 입사지원서 항목 + 자기소개서 - 심사위원 5인; 평가양식; 응시자
전형별 평가샘플,evaluation-sample,20240229161259628,10-01-01. 일반·해외영업,20240229161259628_10-01-01. 일반·해외영업.pdf,.pdf,상황면접,document_text,document_section,5000,job_description,job_description; job_posting; task; evaluation_form,63709,True,True,False,True,False,False,True,work_situation_judgment,질문,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,고객 응대 서비스; 고객 접점에 대한 항목; 포지션별 응대 서비스; 고객접점 서비스 평가 방법; 상황별 응대 서비스; 서비스 실패에 대한 회복; 응대 서비스 기준 항목; 적극적인 응대 서비스 매뉴얼 능력 단위 해외영업 상품 분석 해외영업 상품 분석이란 해외 시장에 판매할; 원가 구성에 대한 이해; 관련 산업 동향 파악,평가양식
전형별 평가샘플,evaluation-sample,20240229161259628,10-01-01. 일반·해외영업,20240229161259628_10-01-01. 일반·해외영업.pdf,.pdf,발표면접,document_text,document_section,3753,job_description,job_description; job_posting; task; evaluation_form,63709,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,문서 정보 확인 및 획득; 문서 정보 이해 및 수집; 문서 정보 평가; 음성정보와 매체 듣기; 음성정보와 매체 정보 내용 이해; 음성정보와 매체 정보에 대한 반응과 평가; 목적과 상황에 맞는 정보조직; 목적과 상황에 맞게 전달 능력 문제해결능력 단위 ■ 평가준거 업무를; 문제 인식; 대안 선택,평가양식
