collection,collection_id,seq,title,member,suffix,method,method_source,method_context_source,method_context_chars,artifact_type,artifact_types,chars,has_task_prompt,has_evaluation_form,has_candidate_instruction,has_interviewer_instruction,has_time_limit,has_scoring_criteria,has_rating_scale,task_prompt_style,followup_section_labels,prep_minutes,presentation_minutes,qa_minutes,discussion_minutes,rating_scale_labels,evaluation_elements,terms
채용모델 면접문항,interview-model,20210514150102034,4-3-1. 직업교육(토론면접),4-3-1. ┴≈╛≈▒│└░_┼Σ╖╨╕Θ┴ó ░·┴ª 2 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4127,task,task; evaluation_form,4127,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,필요점 조사계획 수립능력; 필요점 조사도구 개발능력; 필요점 조사활동 수행능력; 필요점 분석능력; 교육목표 설정능력; 학습내용 구조화능력; ■ 수준; 탁월; 우수; 보통,
채용모델 면접문항,interview-model,20210514150102034,4-3-1. 직업교육(토론면접),4-3-1. ┴≈╛≈▒│└░_┼Σ╖╨╕Θ┴ó ░·┴ª 2.hwp,.hwp,토론면접,document_text,full_document,1198,task,task,1198,True,False,False,False,True,False,False,discussion_consensus,질문,,,,1,,있는 인력을 확보하기 위한 여력이 충분한 상태도 아니다. 특히 인사교육팀의 경우 L기관 자체에서 운영하는 직무별 교육과정이 4개 미만이며; 대부분 외부 위탁교육으로 운영되고 있다. 현재 운영되고 있는 직무별 교육과정들도 요구분석이나 개발 필요점 분석 등을 통해 목표를 설정하고 이를 ; 향상 방안에 대한 사항을 논의하고자 한다. 당신은 인사교육팀 구성원들의 교육과정 설계 역량 향상이 가능하도록 하기 위한 교육과정 설계 계획 수립,"있는 인력을 확보하기 위한 여력이 충분한 상태도 아니다. 특히 인사교육팀의 경우 L기관 자체에서 운영하는 직무별 교육과정이 4개 미만이며, 대부; 향상 방안에 대한 사항을 논의하고자 한다. 당신은 인사교육팀 구성원들의 교육과정 설계 역량 향상이 가능하도록 하기 위한 교육과정 설계 계획 수립"
채용모델 면접문항,interview-model,20210514150102034,4-3-1. 직업교육(토론면접),4-3-1. ┴≈╛≈▒│└░_┼Σ╖╨╕Θ┴ó ░·┴ª 3 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4108,task,task; evaluation_form,4108,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,직무분석 수행 능력; 역량에 대한 이론에 대한 숙지 능력; 성과지표 추출 능력; 역량모델링 절차와 방법 숙지 능력; 역량 및 모델링 개념 설명 능력; ■ 수준; 탁월; 우수; 보통; 미흡,모델개발 % 소계 ( )점 ■ 직업기초능력(20%) 직업기초능력 비중 평가 점수 탁월 우수 보통 미흡 기준 미달 100점 80점 70점 50점; 모델개발 | 정의 | 업무 특성에 요구되는 역량을 추출하여 이를 육성/개발의 목표로 삼을 수 있도록 모델링 할 수 있는 능력이다.; 모델링 추진계획 • 역량모델링 대상 직무 특성과 직무수행 요건에 대한 이해를 바탕으로 성과를 측정할 수 있는 유효한 성과 지표를 발굴하고 정의할; 모델링 추진일정 계획을 수립할 수 있다. 역량 모델링 개발 • 역량모델링 대상 집단과 유형에 따라 다양한 방법으로 역량 데이터를 수집할 수 있다; 모델링 대상 집단의 수집된 데이터를 역량사전에 입각한 요건들과 역량사전에 수록되어 있지 않은 새로운 역량으로 구분하여 분석할 수 있다. 역량 모; 모델을 기준으로 육성개발 대상자의 역량을 진단할 수 있다. • 육성개발 대상자의 진단 결과에 근거해 역량 개발 프로그램에 활용할 수 있다. 평균; 에 대한 이론에 대한 숙지 능력 • 성과지표 추출 능력 | • 역량모델링 절차와 방법 숙지 능력 • 역량 및 모델링 개념 설명 능력
채용모델 면접문항,interview-model,20210514150102034,4-3-1. 직업교육(토론면접),4-3-1. ┴≈╛≈▒│└░_┼Σ╖╨╕Θ┴ó ░·┴ª 3.hwp,.hwp,토론면접,document_text,full_document,1520,task,task,1520,True,False,False,False,True,False,False,discussion_consensus,질문,,,,1,부족,모델개발 vs 직무역량모델개발 1. 들어가며 A 회사는 임직원이 약 40여명 되는 자동차 부품 제조 중소기업이며; 작년에 새로운 전문경영인을 영입하면서 매출이 2배 이상 성장하였다. 매출이 늘어남에 따라 인력도 1.5배 늘어난 상황이며; 특히 신규 직원들 중 경력직이 2; 3를 차지해 이; 모델을 개발하고자 한다. 교육팀 회의에서 공통역량모델을 우선적으로 개발하는 것은 동의가 된 상황이지만; 이슈가 되고 있는 문제는 시간과 자원이 제한된 상황에서 리더십역량모델을 먼저 개발할 것인지 직무역량모델을 먼저 개발할 것인지에 관한 문제이다. ; 을 도출하는데 초점을 맞추며; 직무역량모델은 특정 개인 또는 특정 직무수행자들이 직무 성과 목표 달성을 위해 갖추어야 할 지식; 스킬 등에 초점맞춘다. 이러한 차별화된 특성 때문에 어느 역량모델을 우선적으로 개발하는가에 따라 역량모델링 추진계획부터 개발 방법; 활용 방법 등이 다르게 된,"모델개발 vs 직무역량모델개발 1. 들어가며 A 회사는 임직원이 약 40여명 되는 자동차 부품 제조 중소기업이며, 작년에 새로운 전문경영인을 영; 모델을 개발하고자 한다. 교육팀 회의에서 공통역량모델을 우선적으로 개발하는 것은 동의가 된 상황이지만, 이슈가 되고 있는 문제는 시간과 자원이; 모델을 먼저 개발할 것인지 직무역량모델을 먼저 개발할 것인지에 관한 문제이다. 리더십역량모델은 특정 개인 또는 특정 직급에 소속되어 조직이 기대; 을 도출하는데 초점을 맞추며, 직무역량모델은 특정 개인 또는 특정 직무수행자들이 직무 성과 목표 달성을 위해 갖추어야 할 지식, 스킬 등에 초점; 모델을 우선적으로 개발하는가에 따라 역량모델링 추진계획부터 개발 방법, 활용 방법 등이 다르게 된다. A 회사의 발전을 위하여 어떠한 역량모델을"
채용모델 면접문항,interview-model,20210514150102034,4-3-1. 직업교육(토론면접),4-3-1. ┴≈╛≈▒│└░_┼Σ╖╨╕Θ┴ó ░·┴ª 4 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,3953,job_description,job_description; task; evaluation_form,3953,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,직무간 정의의 베타성 여부; 직무모형의 적합성 여부; 과업별 K; S; A 도출의 적합성 여부; ■ 수준; 탁월; 우수; 보통; 미흡,
채용모델 면접문항,interview-model,20210514150102034,4-3-1. 직업교육(토론면접),4-3-1. ┴≈╛≈▒│└░_┼Σ╖╨╕Θ┴ó ░·┴ª 4.hwp,.hwp,토론면접,document_text,full_document,1726,task,task,1726,True,False,False,False,True,False,False,discussion_consensus,질문,,,,1,,,
채용모델 면접문항,interview-model,20210514150021301,4-3-1. 직업교육(상황면접),20210514150021301_4-3-1. 직업교육(상황면접).hwp,.hwp,상황면접,filename,full_document,10725,job_description,job_description,10725,True,False,False,False,False,False,False,work_situation_judgment,질문,,,,,,모델을 개발하고 경력경로 설정을 완료 하였습니다. 3개월 기간 안에 직원들의 경력지도를 완료하고 경력개발체계를 구축하고자 할 때 이를 위한 정보; 분석; 정의; 직업요구역량을 진단하고 분석하여 경력지도에 필요한 핵심요소를 추출하는 능력이다.; ■ 질문 주 질문 심층 질문 A. 당신은 인사교육 컨설턴트로서 단기간 내에 A 기업의 직업별 특성을 파악해야 합니다. 어떤 항목을 중심으로; 을 진단하려고 한다. 이러한 상황에서 당신은 어떠한 부분에 초점을 맞추어 진행할 것인지 말씀해주시기 바랍니다. C. 당신은 L전자의 마케팅 부문; 을 파악하고자 꾸준히 노력하고 있습니다. 현장에서 기본적으로 진행해야 할 요구역량 분석방법에 대해 설명 부탁드립니다. [상황면접 도구]; 능력단위; 교육과정 운영; 연도별 교육계획에 의거하여 단위교육과정의 운영계획 수립,모델을 개발하고 경력경로 설정을 완료 하였습니다. 3개월 기간 안에 직원들의 경력지도를 완료하고 경력개발체계를 구축하고자 할 때 이를 위한 정보; 분석 | 정의 | 직업요구역량을 진단하고 분석하여 경력지도에 필요한 핵심요소를 추출하는 능력이다.; 을 진단하려고 한다. 이러한 상황에서 당신은 어떠한 부분에 초점을 맞추어 진행할 것인지 말씀해주시기 바랍니다. C. 당신은 L전자의 마케팅 부문; 의 핵심요소를 직접 파악해서 보고서를 작성해야 합니다. 마케팅 부문 요구역량의 핵심요소를 어떠한 프로세스로 추출할 것인지 말씀해주시기 바랍니다.; 을 파악하고자 꾸준히 노력하고 있습니다. 현장에서 기본적으로 진행해야 할 요구역량 분석방법에 대해 설명 부탁드립니다. [상황면접 도구] | 능력; 모델개발 | 정의 | 업무 특성에 요구되는 역량을 추출하여 이를 육성/개발의 목표로 삼을 수 있도록 모델링 할 수 있는 능력이다.; 교육체계를 수립하기 위해 기존에 다양한 기업들에서 활용하고 있는 역량사전 중에서 선별한 역량들로 직무역량모델 및 리더십 역량모델을 개발하였습니다; 모델을 전사적으로 적용하려고 합니다. 개발된 역량모델을 어떻게 활용할 것인지 구체적으로 말씀해주시기 바랍니다. [상황 및 과제] ·현재 상황에서
채용모델 면접문항,interview-model,20210514145959001,4-3-1. 직업교육(발표면접),4-3-1. ┴≈╛≈▒│└░_╣▀╟Ñ╕Θ┴ó ░·┴ª 1 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,3808,task,task; evaluation_form,3808,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 80; 70,노동시장 분석 능력; 진로발달이론; 경력탐색(개인분석과 환경분석); 직무경로와 경력개발 경로 탐색 능력; 평가센터 활용 능력; 직업심리검사도구 활용; ■ 수준; 탁월; 우수; 보통,분석 % 소계 ( )점 ■ 직업기초능력(20%) 직업기초능력 비중 평가 점수 탁월 우수 보통 미흡 기준 미달 100점 80점 70점 50점 40; 분석 | 정의 | 개인의 경력을 분석하여 그에 따른 개인의 보유역량을 진단하고 분석하는 능력이다.; 진단 • 개인특성을 파악하기 위하여 신뢰도와 타당도가 확보된 평가센터를 활용할 수 있다. • 개인보유역량을 진단하기 위해 선정한 진단방법과 도구; 분석 • 개인의 특성과 관련된 진단자료를 종합할 수 있다. • 종합한 자료를 기반으로 개인역량의 핵심요소를 추출할 수 있다. 평균 점수 ■ 평가
채용모델 면접문항,interview-model,20210514145959001,4-3-1. 직업교육(발표면접),4-3-1. ┴≈╛≈▒│└░_╣▀╟Ñ╕Θ┴ó ░·┴ª 1.hwp,.hwp,발표면접,document_text,full_document,2176,task,task,2176,True,False,False,False,True,False,False,presentation_materials_qna,질문; 질의응답,5; 10,,,,,진단 방법에 대해 고민을 하고 있다. 팀장은 당신에게 직원들의 개인특성 분석 및 개인보유역량 진단을 통한 핵심요소 도출 방법에 대해 고민해볼 것; (위임; 계획; 구성; 경영; 의사결정)을 측정할 수 있으며 관리직무에 대한 높은 안면타당도를 지닌다는 점이다. 실제로 서류함 검사는 관리직무의 수행 및 승진과의 높은 관련성; 비즈니스게임; 난이도에 따라 여러 가지 형태로 시행되는데; 예를 들어 2시간 동안 6명; 문제해결,"진단 방법에 대해 고민을 하고 있다. 팀장은 당신에게 직원들의 개인특성 분석 및 개인보유역량 진단을 통한 핵심요소 도출 방법에 대해 고민해볼 것; 진단을 위한 평가센터의 구체적인 진행방안을 도출하여 보고하라고 하였다. 당신에게 남은 시간은 1시간이다. 당신이 자료를 준비하는 대로 당신은 인; (위임, 계획, 구성, 경영, 의사결정)을 측정할 수 있으며 관리직무에 대한 높은 안면타당도를 지닌다는 점이다. 실제로 서류함 검사는 관리직무의"
채용모델 면접문항,interview-model,20210514145959001,4-3-1. 직업교육(발표면접),4-3-1. ┴≈╛≈▒│└░_╣▀╟Ñ╕Θ┴ó ░·┴ª 2 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,4128,task,task; evaluation_form,4128,True,True,False,True,False,False,True,presentation_materials,질문,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 80; 70,인적 역량에 대한 분석 기술; 내부 협업채널을 통한 자료수집방법 인지능력 여부; 자사 인적자원 역량에 관한 보고서 작성 여부; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달; 에 대한 분석 기술,에 대한 분석 기술 • 내부 협업채널을 통한 자료수집방법 인지능력 여부 | • 자사 인적자원 역량에 관한 보고서 작성 여부
채용모델 면접문항,interview-model,20210514145959001,4-3-1. 직업교육(발표면접),4-3-1. ┴≈╛≈▒│└░_╣▀╟Ñ╕Θ┴ó ░·┴ª 2.hwp,.hwp,발표면접,document_text,full_document,1699,task,task,1699,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,5,,,,,,
채용모델 면접문항,interview-model,20210514145959001,4-3-1. 직업교육(발표면접),4-3-1. ┴≈╛≈▒│└░_╣▀╟Ñ╕Θ┴ó ░·┴ª 3 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,4025,task,task; evaluation_form,4025,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 80; 70,교육성과 평가지표 설정능력; 교육성과 평가계획 구상능력; 교육성과 측정도구 개발능력; 교육성과 측정활동 수행능력; 통계처리 프로그램 활용능력; 교육성과 분석능력; 교육성과 평가보고서 작성능력; ■ 수준; 탁월; 우수,
채용모델 면접문항,interview-model,20210514145959001,4-3-1. 직업교육(발표면접),4-3-1. ┴≈╛≈▒│└░_╣▀╟Ñ╕Θ┴ó ░·┴ª 3.hwp,.hwp,발표면접,document_text,full_document,1600,task,task,1600,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,5,,,,,직무전문역량과 관련된 교육프로그램을 진행하였으며; 교육성과 평가를 통해 개선사항을 도출하여 내년에 진행할 교육프로그램에 적용하고자 한다. 프로젝트 PM께서는 당신에게 L기업의 교육성과 평가 관련; 의 경우 학습평가까지만 적용가능하고 직무전문역량의 경우 각 교육프로그램별로 현업적용도까지 진행하는 것이 목표임. 2. 반응평가는 학습 환경요인이; 교수설계 요인을 중심으로 평가 3. 학습평가는 교육프로그램 진행 전과 후의 역량 펑가를 통해 교육목표의,", 직무전문역량과 관련된 교육프로그램을 진행하였으며, 교육성과 평가를 통해 개선사항을 도출하여 내년에 진행할 교육프로그램에 적용하고자 한다. 프; 의 경우 학습평가까지만 적용가능하고 직무전문역량의 경우 각 교육프로그램별로 현업적용도까지 진행하는 것이 목표임. 2. 반응평가는 학습 환경요인이; 펑가를 통해 교육목표의 달성도 평가 4. 현업적용도는 교육프로그램 진행 후 일정 시점이 지난 상황에서 학습목표의 달성도를 평가 단계 평가 개념"
채용모델 면접문항,interview-model,20210514145959001,4-3-1. 직업교육(발표면접),4-3-1. ┴≈╛≈▒│└░_╣▀╟Ñ╕Θ┴ó ░·┴ª 4 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,3712,task,task; evaluation_form,3712,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 80; 70,모니터링 능력; 정보분석 능력; 논리적 문장 서술; 교육운영 계획안 구상; 계산능력; 정량적 지표 계산 능력; 비교 분석 능력; ■ 수준; 탁월; 우수,
채용모델 면접문항,interview-model,20210514145959001,4-3-1. 직업교육(발표면접),4-3-1. ┴≈╛≈▒│└░_╣▀╟Ñ╕Θ┴ó ░·┴ª 4.hwp,.hwp,발표면접,document_text,full_document,1253,task,task,1253,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,5,,,,부족,교육; 공통역량이 따로 정의되어 있지 않음. - 별도 공통역량 교육과정이 운영되고 있지 않음. - 신입사원교육은 OOO IT 회사 전사 공통역량을 기초; 공통역량을 도출; 맞춤형 과정을 개발하여 교육하는 것이 가장 바람직함. - 현실적인 제약요소를 고려할 때; 직책; 직급별로 요구되는 리더십 역량이 정의되어 있지 않음. - 승진자를 중심으로 유사 기업 사례를 벤치마킹하여 계층교육이 이루어지고 있음(신임대리; 신임과장; 신임차장 등). - 스팟성으로 진행되는 코칭향상과정 등 일부 선택역량 교육과정이 있으나 체계와는 무관함.; 을 도출하고 이를 기초로 교육하는 것이 가장 바람직함. - 최소 교육인원 부족으로 자체 과정 개설이 부족한 현실을 고려할 때 OOO IT 회사 ; 직무역량 교육,"교육 | - 공통역량이 따로 정의되어 있지 않음. - 별도 공통역량 교육과정이 운영되고 있지 않음. - 신입사원교육은 OOO IT 회사 전사 공; 을 기초로 운영되고 있음. | - 공통역량을 도출, 맞춤형 과정을 개발하여 교육하는 것이 가장 바람직함. - 현실적인 제약요소를 고려할 때 조직; 교육 | - 직책, 직급별로 요구되는 리더십 역량이 정의되어 있지 않음. - 승진자를 중심으로 유사 기업 사례를 벤치마킹하여 계층교육이 이루어지; 교육과정이 있으나 체계와는 무관함. | - 직책, 직급별로 요구되는 OOO IT 회사 고유의 리더십 역량을 도출하고 이를 기초로 교육하는 것이; 과 매칭되는 기존 기업교육 전문 기관의 리더십 교육과정을 발굴할 필요가 있음. | | 직무역량 교육 | - 대부분의 직무교육은 각 본부 또는 부"
채용모델 면접문항,interview-model,20210514145925164,4-3-1. 직업교육(경험면접),20210514145925164_4-3-1. 직업교육(경험면접).hwp,.hwp,경험면접,filename,full_document,10570,job_description,job_description,10570,True,False,False,False,False,False,True,experience_or_similar_training_case,질문,,,,,미흡,분석; 정의; 개인의 경력을 분석하여 그에 따른 개인의 보유역량을 진단하고 분석하는 능력이다.; ■ 질문 주 질문 심층 질문 A. 본인이 알고 있는 개인특성 진단 방법에 대해 말씀해주시고; 특정 대상자의 경력개발 경로를 탐색할 때 활용; 진단 도구의 신뢰도 및 타당도를 확보할 수 있는 방법을 사용해 본 경험이 있다면 말씀해 주시기 바랍니다. (관련 경력이 없을 경우 유사 경험; 관련 교육과정 중 해당 사례의 학습 경험을 질문) C. 개인 특성 진단 자료를 분석하여 대상자의 개인역량 핵심요소를 분류해본 경험이 있다면 말씀; 은 어떠한 방법으로 분석할 수 있습니까? (관련 경력이 없을 경우 유사 경험; 관련 교육과정 중 해당 사례의 학습 경험을 질문) [경험면접 도구]; 능력단위,"분석 | 정의 | 개인의 경력을 분석하여 그에 따른 개인의 보유역량을 진단하고 분석하는 능력이다.; 진단 도구의 신뢰도 및 타당도를 확보할 수 있는 방법을 사용해 본 경험이 있다면 말씀해 주시기 바랍니다. (관련 경력이 없을 경우 유사 경험,; 핵심요소를 분류해본 경험이 있다면 말씀해주시기 바랍니다. (관련 경력이 없을 경우 유사 경험, 관련 교육과정 중 해당 사례의 학습 경험을 질문); 은 어떠한 방법으로 분석할 수 있습니까? (관련 경력이 없을 경우 유사 경험, 관련 교육과정 중 해당 사례의 학습 경험을 질문) [경험면접 도구; 모델개발 | 정의 | 업무 특성에 요구되는 역량을 추출하여 이를 육성/개발의 목표로 삼을 수 있도록 모델링 할 수 있는 능력이다.; 모델링 대상 직무 특성을 분석하고 워크숍을 기획해본 경험이 있다면 말씀해주시기 바랍니다. (관련 경력이 없을경우 유사 경험, 관련 교육과정 중; 모델링 대상 집단 워크숍을 통해 역량 데이터를 수집해본 경험이 있다면 말씀해주시기 바랍니다. (관련 경력이 없을 경우 유사 경험, 관련 교육과정; 모델을 활용하여 교육과정을 개발해본 경험이 있다면 말씀해주시기 바랍니다. (관련 경력이 없을 경우 유사 경험, 관련 교육과정 중 해당 사례의 학"
채용모델 면접문항,interview-model,20210514145216768,3-2-3. 손해사정(토론면접),3-2-3. ╝╒╟╪╗τ┴ñ_┼Σ╖╨╕Θ┴ó ░·┴ª 1 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4063,task,task; evaluation_form,4063,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 80; 70,보험계약여부 확인능력; 고객 응대 능력; 보험계약 관리지식; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달; 평가준거에 따른 기대행동이 완벽하게 관찰됨,
채용모델 면접문항,interview-model,20210514145216768,3-2-3. 손해사정(토론면접),3-2-3. ╝╒╟╪╗τ┴ñ_┼Σ╖╨╕Θ┴ó ░·┴ª 1.hwp,.hwp,토론면접,document_text,full_document,1135,task,task,1135,True,False,False,False,True,False,False,discussion_consensus,질문,30,,,1; 20,90,,
채용모델 면접문항,interview-model,20210514145216768,3-2-3. 손해사정(토론면접),3-2-3. ╝╒╟╪╗τ┴ñ_┼Σ╖╨╕Θ┴ó ░·┴ª 10 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,3917,task,task; evaluation_form,3917,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,지급기준상 합의금 산출 능력; 피해자와의 합의 능력; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달; 평가준거에 따른 기대행동이 완벽하게 관찰됨; 평가준거에 따른 기대행동,
채용모델 면접문항,interview-model,20210514145216768,3-2-3. 손해사정(토론면접),3-2-3. ╝╒╟╪╗τ┴ñ_┼Σ╖╨╕Θ┴ó ░·┴ª 10.hwp,.hwp,토론면접,document_text,full_document,1338,task,task,1338,True,False,False,False,True,False,False,discussion_consensus,질문,,,30,1; 20; 30,,,
채용모델 면접문항,interview-model,20210514145216768,3-2-3. 손해사정(토론면접),3-2-3. ╝╒╟╪╗τ┴ñ_┼Σ╖╨╕Θ┴ó ░·┴ª 2 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4080,task,task; evaluation_form,4080,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 80; 70,자동차 보험 약관 해석 능력; 자동차보험 이론; 계약내용과 접수 내용 비교 지식; 도로교통법 해석; 적용 능력; 보험금 지급 기준; 보험계약 해석 지식; 자동차보험 면・부책 판단 지식; 선택계약 이해; 보상 여부 판단,
채용모델 면접문항,interview-model,20210514145216768,3-2-3. 손해사정(토론면접),3-2-3. ╝╒╟╪╗τ┴ñ_┼Σ╖╨╕Θ┴ó ░·┴ª 2.hwp,.hwp,토론면접,document_text,full_document,1045,task,task,1045,True,False,False,False,True,False,False,discussion_consensus,질문,30,,,1; 20,,,
채용모델 면접문항,interview-model,20210514145216768,3-2-3. 손해사정(토론면접),3-2-3. ╝╒╟╪╗τ┴ñ_┼Σ╖╨╕Θ┴ó ░·┴ª 3 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4006,task,task; evaluation_form,4006,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 80; 70,개인정보보호법 관련 지식; 고객의 요구 응대 기술; 보상처리 과정에 대한 지식; 대화 기법; 자동차 구조와 작동 원리; 피해물 구조 특성에 대한 지식; 원상복구 과정에 대한 지식; 할인・할증 기준; 보험금 지급 기준에 대한 지식; 보상처리 결과안내 시 필수 항목 ■,
채용모델 면접문항,interview-model,20210514145216768,3-2-3. 손해사정(토론면접),3-2-3. ╝╒╟╪╗τ┴ñ_┼Σ╖╨╕Θ┴ó ░·┴ª 3.hwp,.hwp,토론면접,document_text,full_document,1018,task,task,1018,True,False,False,False,True,False,False,discussion_consensus,질문,30,,,1; 20,,,
채용모델 면접문항,interview-model,20210514145141342,3-2-3. 손해사정(상황면접),20210514145141342_3-2-3. 손해사정(상황면접).hwp,.hwp,상황면접,filename,full_document,10730,other,other,10730,True,False,False,False,False,False,False,work_situation_judgment,질문,,,,,부족,문제해결; 의사결정,
채용모델 면접문항,interview-model,20210514145121300,3-2-3. 손해사정(발표면접),3-2-3. ╝╒╟╪╗τ┴ñ_╣▀╟Ñ╕Θ┴ó ░·┴ª 1 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,4263,task,task; evaluation_form,4263,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,보험계약여부 확인능력; 청구내용 확인능력; 보험계약관리지식; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달; 평가준거에 따른 기대행동이 완벽하게 관찰됨,
채용모델 면접문항,interview-model,20210514145121300,3-2-3. 손해사정(발표면접),3-2-3. ╝╒╟╪╗τ┴ñ_╣▀╟Ñ╕Θ┴ó ░·┴ª 1.hwp,.hwp,발표면접,document_text,full_document,1637,task,task,1637,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,5,,,,,,
채용모델 면접문항,interview-model,20210514145121300,3-2-3. 손해사정(발표면접),3-2-3. ╝╒╟╪╗τ┴ñ_╣▀╟Ñ╕Θ┴ó ░·┴ª 10 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,3851,task,task; evaluation_form,3851,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 80; 70,사례별 면; 부책여부 판단능력; 손해사정 과정 진행 안내 공문 작성 능력; 면책공문 및 해지공문 작성능력; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달,
채용모델 면접문항,interview-model,20210514145121300,3-2-3. 손해사정(발표면접),3-2-3. ╝╒╟╪╗τ┴ñ_╣▀╟Ñ╕Θ┴ó ░·┴ª 10.hwp,.hwp,발표면접,document_text,full_document,519,task,task,519,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,,,,,,,
채용모델 면접문항,interview-model,20210514145121300,3-2-3. 손해사정(발표면접),3-2-3. ╝╒╟╪╗τ┴ñ_╣▀╟Ñ╕Θ┴ó ░·┴ª 2 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,4343,task,task; evaluation_form,4343,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,자동차 보험 약관 해석 능력; 자동차보험 이론; 계약내용과 접수 내용 비교 지식; 도로교통법 해석; 적용 능력; 보험금 지급 기준; 보험계약 해석 지식; 자동차보험 면・부책 판단 지식; 선택계약 이해; 보상 여부 판단,
채용모델 면접문항,interview-model,20210514145121300,3-2-3. 손해사정(발표면접),3-2-3. ╝╒╟╪╗τ┴ñ_╣▀╟Ñ╕Θ┴ó ░·┴ª 2.hwp,.hwp,발표면접,document_text,full_document,1371,task,task,1371,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,5,,,,,,
채용모델 면접문항,interview-model,20210514145121300,3-2-3. 손해사정(발표면접),3-2-3. ╝╒╟╪╗τ┴ñ_╣▀╟Ñ╕Θ┴ó ░·┴ª 3 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,4268,task,task; evaluation_form,4268,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,개인정보보호법 관련 지식; 고객의 요구 응대 기술; 보상처리 과정에 대한 지식; 대화 기법; 자동차 구조와 작동 원리; 피해물 구조 특성에 대한 지식; 원상복구 과정에 대한 지식; 할인・할증 기준; 보험금 지급 기준에 대한 지식; 보상처리 결과안내 시 필수 항목 ■,
채용모델 면접문항,interview-model,20210514145121300,3-2-3. 손해사정(발표면접),3-2-3. ╝╒╟╪╗τ┴ñ_╣▀╟Ñ╕Θ┴ó ░·┴ª 3.hwp,.hwp,발표면접,document_text,full_document,1745,task,task,1745,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,5,,,,,,
채용모델 면접문항,interview-model,20210514145040838,3-2-3. 손해사정(경험면접),20210514145040838_3-2-3. 손해사정(경험면접).hwp,.hwp,경험면접,filename,full_document,14265,other,other,14265,True,False,False,False,False,False,True,experience_or_similar_training_case,질문,,,,,미흡,문제해결,
